REVIEW_TEXT,RATING,PRODUCT_TITLE,PRODUCT_CATEGORY,REVIEW_TITLE
Good fabric,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Nice quality,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Good looking,4,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
T shirt color is good but matiral is not good,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Good,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Very good,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Best  thanks so much,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Nice T-shirt,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Nice,5,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
Nice product.i'm loving it.,4,"Solid Men Polo Neck Dark Blue, White T-Shirt",Apparel,
T shirt very bad,1,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Average worth for money,3,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Bad,1,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Front line is not show style .it's Ok,4,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Quality not upto mark.....,1,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Recommended,5,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Good product by valuable price,5,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Nice,5,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Shades,3,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
Just so so not good,2,"Color Block Men Round Neck Blue, Yellow T-Shirt",Apparel,
,3,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Does the job
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Wonderful
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Excellent
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Brilliant
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific purchase
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Classy product
,1,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Worthless
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,3,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Does the job
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Wonderful
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Excellent
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Brilliant
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific purchase
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Classy product
,1,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Worthless
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,3,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Does the job
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Wonderful
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Excellent
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Brilliant
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific purchase
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Classy product
,1,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Worthless
,5,"BEDAFFAIR 144 TC Cotton Double Printed Bedsheet  (Pack of 1, Yellow)",Home,Terrific
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Simply awesome
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Great product
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,3,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fair
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Must buy!
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worth the money
,2,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not good
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Pretty good
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Simply awesome
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Great product
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,3,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fair
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Must buy!
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worth the money
,2,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not good
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Pretty good
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Simply awesome
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Great product
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,3,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fair
,5,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Must buy!
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worth the money
,2,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not good
,4,"Flipkart SmartBuy 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Pretty good
,4,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Really Nice
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Best in the market!
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Wonderful
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Brilliant
,4,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Really Nice
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Best in the market!
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Wonderful
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Brilliant
,4,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Really Nice
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Best in the market!
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Wonderful
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Worth every penny
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Terrific purchase
,5,"SPSON'S HANDLOOM 120 TC Polycotton Double 3D Printed Bedsheet  (Pack of 1, Black)",Home,Brilliant
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worthless
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Classy product
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Terrible product
,4,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Very poor
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Waste of money!
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worthless
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Classy product
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Terrible product
,4,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Very poor
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Waste of money!
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worthless
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Wonderful
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,5,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Classy product
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Utterly Disappointed
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Terrible product
,4,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Very poor
,1,"Decor Home 140 TC Microfiber Double Printed Bedsheet  (Pack of 1, Multicolor)",Home,Waste of money!
,1,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Worst experience ever!
,2,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Moderate
,5,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Excellent
,1,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Terrible product
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Good quality product
,5,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Highly recommended
,3,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Fair
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Delightful
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Pretty good
,1,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Worst experience ever!
,2,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Moderate
,5,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Excellent
,1,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Terrible product
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Value-for-money
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Good quality product
,5,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Highly recommended
,3,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Fair
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Delightful
,4,"Flipkart SmartBuy 140 TC Microfiber Double Floral Bedsheet  (Pack of 1, Multicolor)",Home,Pretty good
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Bad quality
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Super!
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Moderate
,4,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good quality product
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Horrible
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Useless product
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fabulous!
,3,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Bad quality
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Super!
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Moderate
,4,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good quality product
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Horrible
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Useless product
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fabulous!
,3,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Bad quality
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Super!
,2,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Moderate
,4,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good quality product
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Horrible
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Useless product
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Just wow!
,1,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Not recommended at all
,5,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Fabulous!
,3,"Viara 140 TC Cotton Double 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good
,4,"SACHIN ENTERPRISES 245 TC Cotton Double King 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Good choice
,4,"SACHIN ENTERPRISES 245 TC Cotton Double King 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Worth the money
,1,"SACHIN ENTERPRISES 245 TC Cotton Double King 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Very poor
,5,"SACHIN ENTERPRISES 245 TC Cotton Double King 3D Printed Bedsheet  (Pack of 1, Multicolor)",Home,Great product
